任务ID,任务名称,任务类型,最早开始时间,最晚结束时间,任务时长,实际开始时间,实际结束时间,需要人数,已分配人数,是否已分配,是否缺人,分配的员工ID
8a69df6f9a4879a7019aa16a4cca2f1c,出港押运,1,11:05,12:30,1200,11:05,11:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd72f7e,出港押运,1,10:55,12:20,1200,10:55,11:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cb92ea2,出港押运,1,11:10,12:35,1200,11:10,11:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cce2f37,出港押运,1,11:35,13:00,1200,11:35,11:55,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cbc2eb8,出港押运,1,11:15,12:40,1200,11:15,11:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd62f72,出港押运,1,12:20,13:45,1200,12:20,12:40,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69df6f9a4879a7019aa16a4cc62eff,出港押运,1,12:00,13:25,1200,12:00,12:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc32eea,出港押运,1,12:35,14:00,1200,12:35,12:55,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cbf2ecc,出港押运,1,12:30,13:55,1200,12:30,12:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc32ee7,出港押运,1,13:10,14:35,1200,13:10,13:30,3,3,是,否,8a69c2b08ccfe40a018cf31fc80007a9;8a69d1308b362afd018b5b907db10028;8a69d1308b362afd018b5b907dc2004d
8a69df6f9a4879a7019aa16a4cde2fae,出港押运,1,13:30,14:55,1200,13:30,13:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cb82e9a,出港押运,1,13:20,14:45,1200,13:20,13:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cba2eaa,出港押运,1,13:50,15:15,1200,13:50,14:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc72f05,出港押运,1,13:30,14:55,1200,13:30,13:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923f415d7,出港装机,1,15:50,16:45,3300,15:50,16:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923f415d8,出港装机,1,15:50,16:45,3300,15:50,16:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923f415d9,出港装机,1,15:50,16:45,3300,15:50,16:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd32f61,出港押运,1,15:20,16:45,1200,15:20,15:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd62f75,出港押运,1,14:45,16:10,1200,14:45,15:05,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924891a1c,出港装机,1,19:00,19:55,3300,19:00,19:55,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169248a1a1d,出港装机,1,19:00,19:55,3300,19:00,19:55,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169248a1a1e,出港装机,1,19:00,19:55,3300,19:00,19:55,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc42ef3,出港押运,1,18:30,19:55,1200,18:30,18:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cbd2ebe,出港押运,1,15:10,16:35,1200,15:10,15:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa42111eb41d6,出港装机,1,15:40,16:35,3300,15:40,16:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa42111eb41d7,出港装机,1,15:40,16:35,3300,15:40,16:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa42111eb41d8,出港装机,1,15:40,16:35,3300,15:40,16:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc82f10,出港押运,1,14:35,16:00,1200,14:35,14:55,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cde2fb1,出港押运,1,15:25,16:50,1200,15:25,15:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cda2f8f,出港押运,1,15:35,17:00,1200,15:35,15:55,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3d8cdbd297b,出港装机,1,16:05,17:00,3300,16:05,17:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3d8cdbd297c,出港装机,1,16:05,17:00,3300,16:05,17:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3d8cdbd297d,出港装机,1,16:05,17:00,3300,16:05,17:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16921bc058d,出港装机,1,16:25,17:20,3300,16:25,17:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16921bc058e,出港装机,1,16:25,17:20,3300,16:25,17:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16921bc058f,出港装机,1,16:25,17:20,3300,16:25,17:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc32eed,出港押运,1,15:55,17:20,1200,15:55,16:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cbf2ecf,出港押运,1,15:30,16:55,1200,15:30,15:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc22ee4,出港押运,1,15:15,16:40,1200,15:15,15:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cdf2fb4,出港押运,1,15:50,17:15,1200,15:50,16:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4ccd2f34,出港押运,1,15:10,16:35,1200,15:10,15:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd82f86,出港押运,1,16:35,18:00,1200,16:35,16:55,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa4ec4f8a30bc,出港装机,1,17:05,18:00,3300,17:05,18:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa4ec4f8a30bd,出港装机,1,17:05,18:00,3300,17:05,18:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa4ec4f8a30be,出港装机,1,17:05,18:00,3300,17:05,18:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cbe2ec9,出港押运,1,15:55,17:20,1200,15:55,16:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cbd2ebb,出港押运,1,16:05,17:30,1200,16:05,16:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cb62e8e,出港押运,1,16:15,17:40,1200,16:15,16:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd92f89,出港押运,1,16:00,17:25,1200,16:00,16:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cdc2fa3,出港押运,1,16:20,17:45,1200,16:20,16:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd12f4d,出港押运,1,16:25,17:50,1200,16:25,16:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc52efc,出港押运,1,17:15,18:40,1200,17:15,17:35,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa16a4ccf2f3f,出港押运,1,17:25,18:50,1200,17:25,17:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd72f7b,出港押运,1,17:25,18:50,1200,17:25,17:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cbb2eb0,出港押运,1,17:25,18:50,1200,17:25,17:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cb72e97,出港押运,1,17:50,19:15,1200,17:50,18:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa5a59e016eb6,出港装机,1,18:20,19:15,3300,18:20,19:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa5a59e016eb7,出港装机,1,18:20,19:15,3300,18:20,19:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa5a59e016eb8,出港装机,1,18:20,19:15,3300,18:20,19:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc92f19,出港押运,1,17:55,19:20,1200,17:55,18:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc02ed7,出港押运,1,17:40,19:05,1200,17:40,18:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd32f5e,出港押运,1,18:35,20:00,1200,18:35,18:55,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa57f93596916,出港装机,1,19:05,20:00,3300,19:05,20:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa57f935a6917,出港装机,1,19:05,20:00,3300,19:05,20:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa57f935a6918,出港装机,1,19:05,20:00,3300,19:05,20:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cb62e8b,出港押运,1,17:55,19:20,1200,17:55,18:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cdb2f98,出港押运,1,18:25,19:50,1200,18:25,18:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924a11ac9,出港押运,1,20:15,21:40,1500,20:15,20:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019a9c53c0f43522,出港押运,1,22:35,00:00,1200,00:00,00:00,3,0,否,否,
